Country,Year,Drought,Flood,Earthquake,Extreme weather,Extreme temperature,Volcanic activity,Wildfire,Glacial lake outburst flood,Dry mass movement,Wet mass movement,Fog
Asia,1928,0,0,148,0,0,0,0,0,0,0,0
Asia,1928,0,0,20011,240,0,0,0,0,0,0,0
Asia,1928,0,0,1553,10000,0,0,0,0,0,0,0
Asia,1928,0,0,12041,0,0,0,0,0,0,0,0
Asia,1928,0,0,5302,172,0,0,0,0,0,0,0
Asia,1928,0,0,923,51000,0,0,0,0,0,0,0
Asia,1928,0,0,1080,0,0,0,0,0,0,0,0
Asia,1928,0,0,4114,0,0,140,0,0,0,0,0
Asia,1928,0,0,181,300,0,0,0,0,0,0,0
Asia,1929,0,0,10100,0,0,0,0,0,0,0,0
Asia,1929,0,0,32,100000,0,0,0,0,0,0,0
Asia,1929,0,0,150647,3112,0,0,0,0,0,200,0
Asia,1929,0,0,997,2242,0,0,0,0,0,0,0
Asia,1929,0,0,6127,80,0,0,0,0,0,0,0
Asia,1929,0,0,44252,5685,0,0,0,0,0,0,0
Asia,1929,0,0,3253,0,0,0,0,0,0,0,0
Asia,1929,0,0,2451,0,0,1369,0,0,0,0,0
Asia,1929,0,0,1076,147,0,0,0,0,0,0,0
Asia,1929,0,0,120,3091,0,0,0,0,0,500,0
Asia,1929,0,0,193,2854,0,0,0,0,0,0,0
Asia,1929,0,0,391,11231,0,0,0,0,0,0,0
Asia,1929,0,0,234,73,0,0,0,0,0,0,0
Asia,1930,0,0,2856,5000,0,0,0,0,0,0,0
Asia,1930,0,0,5250,304,0,0,0,0,0,0,0
Asia,1930,0,0,6943,4197,0,0,0,0,0,0,0
Asia,1930,0,0,2910,260,0,0,0,0,0,0,0
Asia,1930,0,0,304,1940,0,29,0,0,0,0,0
Asia,1930,0,0,0,0,0,5000,0,0,0,0,0
Australia,1930,199,0,0,0,0,0,0,0,0,0,0
Australia,1930,199,0,0,0,0,0,0,0,0,0,0
Australia,1930,202,0,0,0,0,0,0,0,0,0,0
Australia,1930,0,20,0,76,0,0,0,0,0,0,0
Australia,1930,0,0,0,0,0,0,0,0,0,0,0
Australia,1930,0,0,0,0,0,0,0,0,0,0,0
Australia,1930,0,7,0,5,0,0,0,0,0,0,0
Australia,1930,0,2,0,0,0,0,0,0,0,0,0
Australia,1930,0,0,0,1,0,0,0,0,0,0,0
Australia,1930,0,5,0,0,0,0,0,0,0,0,0
Australia,1930,0,0,0,2,0,0,0,0,0,0,0
Australia,1930,0,1,0,0,17,0,0,0,0,0,0
Australia,1930,0,0,0,27,5,0,0,0,0,0,0
Australia,1930,0,0,0,8,1,0,0,0,0,0,0
Australia,1930,0,0,0,0,0,0,0,0,0,0,0
Australia,1930,0,0,0,0,0,0,0,0,0,0,0
Australia,1930,0,0,0,0,0,0,0,0,0,0,0
Australia,1931,0,70,0,0,0,0,0,0,0,0,0
Australia,1931,0,27,0,3,0,0,0,0,0,0,0
Australia,1931,0,6,0,0,0,0,0,0,0,0,0
Australia,1931,0,36,0,0,0,0,0,0,0,0,0
Australia,1931,0,8,0,7,0,0,0,0,0,0,0
Australia,1931,0,16,0,1,0,0,0,0,0,0,0
Australia,1931,0,9,12,12,0,0,0,0,0,0,0
Australia,1931,0,7,0,0,0,0,0,0,0,0,0
Australia,1931,0,5,0,7,0,0,0,0,0,9,0
Australia,1931,0,0,0,0,0,0,0,0,0,19,0
Australia,1931,0,20,0,0,0,0,0,0,0,0,0
Australia,1931,0,0,0,1,0,0,0,0,0,0,0
Australia,1931,0,4,0,2,0,0,0,0,0,0,0
Australia,1931,0,1,0,1,0,0,0,0,0,0,0
Australia,1931,0,3,0,3,0,0,0,0,0,0,0
Australia,1931,0,3,0,1,0,0,0,0,0,0,0
Australia,1931,0,9,0,2,0,0,0,0,0,0,0
Australia,1931,0,7,0,1,0,0,0,0,0,0,0
Australia,1931,0,7,0,1,347,0,0,0,0,0,0
Australia,1931,0,5,0,1,0,0,0,0,0,0,0
Australia,1931,0,30,0,1,0,0,0,0,0,0,0
Australia,1931,0,4,0,0,0,0,0,0,0,0,0
Australia,1932,0,6,0,8,0,0,0,0,0,0,0
Australia,1932,0,1,0,5,0,0,0,0,0,0,0
Australia,1932,0,3,0,0,0,0,0,0,0,0,0
Australia,1932,0,1,0,0,0,0,0,0,0,0,0
Australia,1932,0,6,0,1,0,0,0,0,0,0,0
Australia,1932,0,31,0,0,0,0,0,0,0,0,0
Australia,1932,0,0,0,10,0,0,0,0,0,0,0
Australia,1932,0,0,0,13,0,0,0,0,0,0,0
Australia,1932,0,0,0,15,0,0,0,0,0,0,0
Australia,1932,0,0,0,27,0,0,0,0,0,0,0
Australia,1932,0,0,0,7,0,0,0,0,0,0,0
Australia,1932,0,0,0,6,0,0,0,0,0,0,0
Australia,1932,0,0,0,0,139,0,0,0,0,0,0
Australia,1932,0,0,0,12,0,0,0,0,0,0,0
Australia,1932,0,0,0,0,0,0,0,0,0,0,0
Australia,1932,0,0,0,0,0,0,0,0,0,0,0
Australia,1932,0,0,0,0,0,0,0,0,0,0,0
Australia,1932,0,0,0,0,0,0,0,0,0,0,0
Austria,1933,0,0,0,0,0,0,0,0,0,0,0
Austria,1933,0,0,0,0,0,0,0,0,0,12,0
Austria,1933,0,0,0,0,0,0,0,0,0,0,0
Austria,1933,0,12,0,0,0,0,0,0,0,0,0
Austria,1933,0,5,0,0,0,0,0,0,0,0,0
Austria,1933,0,2,0,0,0,0,0,0,0,0,0
Austria,1933,0,0,0,0,0,0,0,0,0,0,0
Austria,1933,0,3,0,0,0,0,0,0,0,0,0
Austria,1933,0,3,0,0,0,0,0,0,0,50,0
Austria,1933,0,9,0,3,0,0,0,0,0,0,0
Austria,1933,0,4,0,0,0,0,0,0,0,0,0
Austria,1933,0,0,0,0,0,0,0,0,0,0,0
Austria,1933,0,1,0,0,2,0,0,0,0,0,0
Austria,1933,0,4,0,0,0,0,0,0,0,0,0
Austria,1934,0,0,0,0,0,0,0,0,0,0,0
Austria,1934,0,1,0,0,0,0,0,0,0,0,0
Austria,1934,0,0,0,0,0,0,0,0,0,0,0
Austria,1934,0,0,0,0,0,0,0,0,0,0,0
Austria,1934,0,0,0,0,0,0,0,0,0,0,0
Austria,1934,0,0,0,12,0,0,0,0,0,30,0
Austria,1934,0,0,0,3,0,0,0,0,0,0,0
Austria,1934,0,0,0,0,0,0,0,0,0,0,0
Austria,1934,0,0,0,0,0,0,0,0,0,0,0
Austria,1934,0,0,0,0,0,0,0,0,0,13,0
Austria,1934,0,0,0,0,5,0,0,0,0,0,0
Austria,1934,0,0,0,4,0,0,0,0,0,0,0
Austria,1934,0,0,0,5,0,0,0,0,0,0,0
Austria,1934,0,0,0,11,1,0,0,0,0,0,0
Austria,1934,0,0,0,0,419,0,0,0,0,0,0
Austria,1934,0,0,0,0,345,0,0,0,0,0,0
Austria,1935,0,0,0,0,5,0,0,0,0,0,0
Austria,1935,0,0,0,0,0,0,0,0,0,28,0
Austria,1935,0,0,0,0,0,0,0,0,0,210,0
Austria,1935,0,0,0,0,0,0,0,0,0,15,0
Austria,1935,0,0,0,0,0,0,0,0,0,8,0
Azerbaijan,1935,0,0,31,0,0,0,0,0,0,11,0
Azerbaijan,1935,0,5,0,0,0,0,0,0,0,0,0
Azerbaijan,1935,0,11,0,0,0,0,0,0,0,0,0
Azerbaijan,1935,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan,1935,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan,1935,0,3,0,0,0,0,0,0,0,0,0
Azerbaijan,1935,0,0,1,0,0,0,0,0,0,0,0
Azerbaijan,1935,0,0,1,0,0,0,0,0,0,0,0
Azerbaijan,1935,0,0,0,0,5,0,0,0,0,0,0
Bahamas,1935,0,0,0,0,0,0,0,0,0,0,0
Bahamas,1935,0,0,0,0,0,0,0,0,0,0,0
Bahamas,1935,0,0,0,0,0,0,0,0,0,0,0
Bahamas,1935,0,0,0,0,0,0,0,0,0,0,0
Bahamas,1936,0,0,0,14,0,0,0,0,0,0,0
Bahamas,1936,0,0,0,22,0,0,0,0,0,0,0
Bahamas,1936,0,0,0,0,0,0,0,0,0,0,0
Bahamas,1936,0,0,0,0,0,0,0,0,0,0,0
Bahamas,1936,0,0,0,5,0,0,0,0,0,0,0
Bahamas,1936,0,0,0,0,0,0,0,0,0,0,0
Bahamas,1936,0,0,0,4,0,0,0,0,0,0,0
Bahamas,1936,0,0,0,0,0,0,0,0,0,0,0
Bahamas,1936,0,0,0,1,0,0,0,0,0,0,0
Bahamas,1936,0,0,0,0,0,0,0,0,0,0,0
Bahamas,1936,0,0,0,12,0,0,0,0,0,0,0
Bahamas,1936,0,0,0,1,0,0,0,0,0,0,0
Bahamas,1936,0,0,0,1,0,0,0,0,0,0,0
Bahamas,1936,0,0,0,0,0,0,0,0,0,0,0
Bahamas,1936,0,0,0,0,0,0,0,0,0,0,0
Bahamas,1936,0,0,0,1,0,0,0,0,0,0,0
Bahamas,1936,0,0,0,33,0,0,0,0,0,0,0
Bahamas,1936,0,0,0,0,0,0,0,0,0,0,0
Bahamas,1936,0,0,0,0,0,0,0,0,0,0,0
Bahamas,1936,0,0,0,356,0,0,0,0,0,0,0
Bangladesh,1936,1900000,0,0,0,0,0,0,0,0,0,0
Bangladesh,1937,0,0,0,500,0,0,0,0,0,0,0
Bangladesh,1937,0,28700,0,2800,0,0,0,0,0,0,0
Bangladesh,1937,18,0,0,53,0,0,0,0,0,0,0
Bangladesh,1937,0,245,0,685,0,0,0,0,0,0,0
Bangladesh,1937,0,180,1,815,170,0,0,0,0,0,0
Bangladesh,1937,0,16,0,197,47,0,0,0,0,0,0
Bangladesh,1937,0,10000,0,8149,0,0,0,0,0,0,0
Bangladesh,1937,0,30,0,22079,0,0,0,0,0,0,0
Bangladesh,1937,0,0,0,300,0,0,0,0,0,0,0
Bangladesh,1937,0,39,0,850,0,0,0,0,0,0,0
Bangladesh,1937,0,221,0,118,0,0,0,0,0,0,0
Bangladesh,1937,0,0,0,300317,0,0,0,0,0,0,0
Bangladesh,1937,0,50,0,200,0,0,0,0,0,0,0
Bangladesh,1937,0,427,0,1900,0,0,0,0,0,0,0
Bangladesh,1937,0,168,0,47,0,0,0,0,0,0,0
Bangladesh,1937,0,13,0,634,0,0,0,0,0,0,0
Bangladesh,1938,0,17,0,1030,0,0,0,0,0,0,0
Bangladesh,1938,0,655,0,11,0,0,0,0,0,0,0
Bangladesh,1938,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,1938,0,1200,0,0,0,0,0,0,0,0,0
Bangladesh,1938,0,34,0,15121,0,0,0,0,0,0,0
Bangladesh,1938,0,30,0,184,0,0,0,0,0,0,0
Bangladesh,1938,0,2280,0,12,0,0,0,0,0,0,0
Bangladesh,1938,0,2440,2,1064,0,0,0,0,0,0,0
Bangladesh,1938,0,231,0,674,117,0,0,0,0,0,0
Bangladesh,1938,0,265,0,138987,104,0,0,0,0,0,0
Bangladesh,1938,0,17,0,23,78,0,0,0,0,0,0
Bangladesh,1938,0,194,0,452,0,0,0,0,0,0,0
Bangladesh,1938,0,116,0,205,29,0,0,0,0,0,0
Bangladesh,1938,0,741,0,753,120,0,0,0,0,0,0
Bangladesh,1939,0,55,0,626,200,0,0,0,0,0,0
Bangladesh,1939,0,79,23,425,33,0,0,0,0,0,0
Bangladesh,1939,0,1050,0,321,120,0,0,0,0,0,0
Bangladesh,1939,0,196,6,128,0,0,0,0,0,0,0
Bangladesh,1939,0,43,0,99,49,0,0,0,0,0,0
Bangladesh,1939,0,9,0,238,6,0,0,0,0,0,0
Bangladesh,1939,0,10,0,122,247,0,0,0,0,0,0
Bangladesh,1939,0,252,2,60,569,0,0,0,0,0,0
Bangladesh,1939,0,761,2,239,99,0,0,0,0,0,0
Bangladesh,1939,0,55,0,177,50,0,0,0,0,0,0
Bangladesh,1939,0,0,0,154,50,0,0,0,0,0,0
Bangladesh,1939,0,1230,0,4275,130,0,0,0,0,0,0
Bangladesh,1939,0,28,0,27,0,0,0,0,0,13,0
Bangladesh,1939,0,15,0,26,88,0,0,0,0,66,0
Bangladesh,1939,0,10,0,13,62,0,0,0,0,17,0
Bangladesh,1939,0,139,0,133,24,0,0,0,0,0,0
Bangladesh,1939,0,59,0,20,0,0,0,0,0,0,0
Bangladesh,1939,0,31,4,117,0,0,0,0,0,7,0
Bangladesh,1939,0,106,5,87,0,0,0,0,0,0,0
Bangladesh,1939,0,144,0,19,0,0,0,0,0,160,0
Bangladesh,1939,0,35,0,33,34,0,0,0,0,0,0
Bangladesh,1939,0,114,0,94,50,0,0,0,0,2,0
Bangladesh,1940,0,257,0,26,0,0,0,0,0,0,0
Bangladesh,1940,0,21,0,3,0,0,0,0,0,0,0
Bangladesh,1940,0,141,0,35,0,0,0,0,0,0,0
Bangladesh,1940,0,4,0,16,0,0,0,0,0,0,0
Bangladesh,1940,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,1940,0,0,0,172,0,0,0,0,0,0,0
Bangladesh,1940,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,1940,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,1940,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,1940,0,0,0,6,0,0,0,0,0,0,0
Bangladesh,1940,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,1940,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,1940,0,0,0,5000,0,0,0,0,0,0,0
Bangladesh,1940,0,0,0,61000,0,0,0,0,0,0,0
Bangladesh,1940,0,0,0,200,0,0,0,0,0,0,0
Bangladesh,1940,0,0,0,500,0,0,0,0,0,0,0
Bangladesh,1940,0,0,0,11266,0,0,0,0,0,0,0
Bangladesh,1940,0,0,0,48921,0,0,0,0,0,0,0
Bangladesh,1940,0,0,0,91,0,0,0,0,0,0,0
Bangladesh,1940,0,0,0,849,0,0,0,0,0,0,0
Bangladesh,1940,0,0,0,163,0,0,0,0,0,0,0
Bangladesh,1940,0,0,0,1085,0,0,0,0,0,0,0
Bangladesh,1940,0,0,0,50,48,0,0,0,0,0,0
Barbados,1940,0,0,0,0,0,0,0,0,0,0,0
Barbados,1940,0,3,0,0,0,0,0,0,0,0,0
Barbados,1940,0,0,0,0,0,0,0,0,0,0,0
Barbados,1940,0,0,0,0,0,0,0,0,0,0,0
Barbados,1940,0,0,0,57,0,0,0,0,0,0,0
Barbados,1940,0,0,0,0,0,0,0,0,0,0,0
Barbados,1940,0,0,0,0,0,0,0,0,0,0,0
Barbados,1941,0,0,0,0,0,0,0,0,0,0,0
Barbados,1941,0,0,0,0,0,0,0,0,0,0,0
Barbados,1941,0,0,0,1,0,0,0,0,0,0,0
Barbados,1941,0,0,0,1,0,0,0,0,0,0,0
Barbados,1941,0,0,0,0,0,0,0,0,0,0,0
Barbados,1941,0,0,0,0,0,0,0,0,0,0,0
Belarus,1941,0,0,0,0,0,0,0,0,0,0,0
Belarus,1941,0,0,0,0,0,0,0,0,0,0,0
Belarus,1941,0,2,0,0,0,0,0,0,0,0,0
Belarus,1941,0,0,0,0,0,0,0,0,0,0,0
Belarus,1941,0,0,0,0,0,0,0,0,0,0,0
Belarus,1941,0,0,0,5,0,0,0,0,0,0,0
Belarus,1941,0,0,0,0,0,0,0,0,0,0,0
Belarus,1941,0,0,0,0,0,0,0,0,0,0,0
Belarus,1941,0,0,0,0,5,0,0,0,0,0,0
Belarus,1941,0,0,0,0,0,0,0,0,0,0,0
Belarus,1941,0,0,0,0,4,0,0,0,0,0,0
Belarus,1941,0,0,0,0,2,0,0,0,0,0,0
Belarus,1941,0,0,0,0,43,0,0,0,0,0,0
Belgium,1941,0,0,0,0,0,0,0,0,0,0,0
Belgium,1941,0,6,0,0,0,0,0,0,0,0,0
Belgium,1941,0,0,0,0,0,0,0,0,0,0,0
Belgium,1941,0,11,0,0,0,0,0,0,0,0,0
Belgium,1941,0,4,0,0,0,0,0,0,0,0,0
Belgium,1941,0,0,0,0,0,0,0,0,0,0,0
Belgium,1941,0,0,0,0,0,0,0,0,0,0,0
Belgium,1941,0,0,0,0,0,0,0,0,0,0,0
Belgium,1941,0,1,0,0,0,0,0,0,0,0,0
Belgium,1941,0,2,0,5,0,0,0,0,0,0,0
Belgium,1941,0,0,0,0,1175,0,0,0,0,0,0
Belgium,1941,0,0,0,0,2,0,0,0,0,0,0
Belgium,1942,0,3,0,1,0,0,0,0,0,0,0
Belgium,1942,0,0,0,5,0,0,0,0,0,0,0
Belgium,1942,0,1,0,1,0,0,0,0,0,0,0
Belgium,1942,0,39,0,0,0,0,0,0,0,0,0
Belgium,1942,0,0,0,2,0,0,0,0,0,0,0
Belgium,1942,0,0,2,0,0,0,0,0,0,0,0
Belgium,1942,0,0,0,0,0,0,0,0,0,0,0
Belgium,1942,0,0,0,60,0,0,0,0,0,0,0
Belgium,1942,0,0,0,0,0,0,0,0,0,0,0
Belgium,1942,0,0,0,0,0,0,0,0,0,0,0
Belgium,1942,0,0,0,0,0,0,0,0,0,0,0
Belgium,1942,0,0,0,0,0,0,0,0,0,0,0
Belgium,1942,0,0,0,16,0,0,0,0,0,0,0
Belgium,1942,0,0,0,6,0,0,0,0,0,0,0
Belgium,1942,0,0,0,2,0,0,0,0,0,0,0
Belgium,1942,0,0,0,2,0,0,0,0,0,0,0
Belgium,1942,0,0,0,0,0,0,0,0,0,0,0
Belgium,1942,0,0,0,0,0,0,0,0,0,0,0
Belgium,1942,0,0,0,0,0,0,0,0,0,0,0
Belgium,1942,0,0,0,1,0,0,0,0,0,0,0
Belgium,1942,0,0,0,0,1750,0,0,0,0,0,0
Belgium,1942,0,0,0,2,434,0,0,0,0,0,0
Belgium,1942,0,0,0,0,12,0,0,0,0,0,0
Belgium,1942,0,0,0,0,940,0,0,0,0,0,0
Belgium,1942,0,0,0,0,1,0,0,0,0,0,0
Belgium,1942,0,0,0,0,3,0,0,0,0,0,0
Belgium,1943,0,0,0,0,410,0,0,0,0,0,0
Belgium,1943,0,0,0,0,653,0,0,0,0,0,0
Belize,1943,0,0,0,0,0,0,0,0,0,0,0
Belize,1943,0,0,0,0,0,0,0,0,0,0,0
Belize,1943,0,0,0,0,0,0,0,0,0,0,0
Belize,1943,0,1,0,7,0,0,0,0,0,0,0
Belize,1943,0,0,0,0,0,0,0,0,0,0,0
Belize,1943,0,0,0,1500,0,0,0,0,0,0,0
Belize,1943,0,0,0,16,0,0,0,0,0,0,0
Belize,1943,0,0,0,275,0,0,0,0,0,0,0
Belize,1943,0,0,0,0,0,0,0,0,0,0,0
Belize,1943,0,0,0,5,0,0,0,0,0,0,0
Belize,1943,0,0,0,9,0,0,0,0,0,0,0
Belize,1943,0,0,0,14,0,0,0,0,0,0,0
Belize,1943,0,0,0,30,0,0,0,0,0,0,0
Belize,1943,0,0,0,3,0,0,0,0,0,0,0
Belize,1943,0,0,0,0,0,0,0,0,0,0,0
Belize,1943,0,0,0,0,0,0,0,0,0,0,0
Belize,1943,0,0,0,0,0,0,0,0,0,0,0
Belize,1943,0,0,0,0,0,0,0,0,0,0,0
Belize,1943,0,0,0,0,0,0,0,0,0,0,0
Benin,1943,0,0,0,0,0,0,0,0,0,0,0
Benin,1943,0,0,0,0,0,0,0,0,0,0,0
Benin,1943,0,0,0,0,0,0,0,0,0,0,0
Benin,1943,0,0,0,0,0,0,0,0,0,0,0
Benin,1943,0,0,0,0,0,0,0,0,0,0,0
Benin,1943,0,0,0,0,0,0,0,0,0,0,0
Benin,1943,0,61,0,0,0,0,0,0,0,0,0
Benin,1943,0,0,0,0,0,0,0,0,0,0,0
Benin,1943,0,0,0,0,0,0,0,0,0,0,0
Benin,1943,0,0,0,0,0,0,0,0,0,0,0
Benin,1944,0,3,0,0,0,0,0,0,0,0,0
Benin,1944,0,0,0,0,0,0,0,0,0,0,0
Benin,1944,0,20,0,0,0,0,0,0,0,0,0
Benin,1944,0,11,0,0,0,0,0,0,0,0,0
Benin,1944,0,0,0,0,0,0,0,0,0,0,0
Benin,1944,0,0,0,0,0,0,0,0,0,0,0
Benin,1944,0,3,0,0,0,0,0,0,0,0,0
Benin,1944,0,10,0,0,0,0,0,0,0,0,0
Benin,1944,0,15,0,0,0,0,0,0,0,0,0
Benin,1944,0,10,0,0,0,0,0,0,0,0,0
Benin,1944,0,46,0,0,0,0,0,0,0,0,0
Benin,1944,0,0,0,0,0,0,0,0,0,0,0
Benin,1944,0,4,0,0,0,0,0,0,0,0,0
Benin,1944,0,0,0,0,0,0,0,0,0,0,0
Benin,1944,0,6,0,0,0,0,0,0,0,0,0
Benin,1944,0,13,0,0,0,0,0,0,0,0,0
Benin,1944,0,44,0,0,0,0,0,0,0,0,0
Benin,1944,0,0,0,0,0,0,0,0,0,0,0
Bermuda,1944,0,0,0,0,0,0,0,0,0,0,0
Bermuda,1944,0,0,0,0,0,0,0,0,0,0,0
Bermuda,1944,0,0,0,0,0,0,0,0,0,0,0
Bermuda,1944,0,0,0,0,0,0,0,0,0,0,0
Bermuda,1944,0,0,0,0,0,0,0,0,0,0,0
Bermuda,1944,0,0,0,4,0,0,0,0,0,0,0
Bhutan,1944,0,22,0,17,0,0,0,0,0,0,0
Bhutan,1944,0,200,0,0,0,0,0,0,0,0,0
Bhutan,1944,0,0,0,0,0,0,0,0,0,0,0
Bhutan,1944,0,10,0,0,0,0,0,0,0,0,0
Bhutan,1944,0,0,11,12,0,0,0,0,0,0,0
Bhutan,1944,0,0,1,0,0,0,0,0,0,0,0
Bhutan,1944,0,0,0,0,0,0,0,0,0,0,0
Bolivia,1944,0,10,0,0,0,0,0,0,0,0,0
Bolivia,1945,0,250,0,0,0,0,0,0,0,0,0
Bolivia,1945,0,0,0,0,0,0,0,0,0,0,0
Bolivia,1945,0,0,0,0,0,0,0,0,0,0,0
Bolivia,1945,0,0,5,0,0,0,0,0,0,0,0
Bolivia,1945,0,30,0,0,6,0,0,0,0,0,0
Bolivia,1945,0,48,0,0,0,0,0,0,0,0,0
Bolivia,1945,0,0,0,0,0,0,0,0,0,0,0
Bolivia,1945,0,57,0,0,0,0,0,0,0,0,0
Bolivia,1945,0,0,0,0,0,0,0,0,0,0,0
Bolivia,1945,0,26,0,0,4,0,0,0,0,0,0
Bolivia,1945,0,70,0,0,18,0,0,0,0,19,0
Bolivia,1945,0,52,0,0,0,0,0,0,0,74,0
Bolivia,1945,0,4,0,0,0,0,0,0,0,0,0
Bolivia,1945,0,22,0,0,0,0,0,0,0,0,0
Bolivia,1945,0,40,0,0,0,0,0,0,0,0,0
Bolivia,1945,0,14,0,0,0,0,0,0,0,0,0
Bolivia,1945,0,24,0,0,0,0,0,0,0,0,0
Bolivia,1946,0,31,0,0,0,0,0,0,0,0,0
Bolivia,1946,0,40,0,0,0,0,0,0,0,0,0
Bolivia,1946,0,0,0,0,0,0,0,0,0,0,0
Bolivia,1946,0,0,0,0,0,0,0,0,0,0,0
Bolivia,1946,0,0,0,0,0,0,0,0,0,0,0
Bolivia,1946,0,0,0,0,0,0,0,0,0,0,0
Bolivia,1946,0,29,0,0,0,0,0,0,0,0,0
Bolivia,1946,0,25,0,0,0,0,0,0,0,0,0
Bolivia,1946,0,4,0,0,0,0,0,0,0,49,0
Bolivia,1946,0,56,0,0,0,0,0,0,0,0,0
Bolivia,1946,0,0,0,0,0,0,0,0,0,0,0
Bolivia,1946,0,41,0,0,9,0,0,0,0,0,0
Bolivia,1946,0,76,0,20,0,0,0,0,0,0,0
Bolivia,1946,0,26,0,0,0,0,0,0,0,69,0
Bolivia,1946,0,25,0,0,0,0,0,0,0,0,0
Bolivia,1946,0,58,0,0,0,0,0,0,0,0,0
Bolivia,1946,0,52,0,0,0,0,0,0,0,0,0
Bolivia,1946,0,13,0,0,0,0,0,0,0,0,0
Bolivia,1946,0,40,0,0,0,0,0,0,0,0,0
Bolivia,1946,0,6,0,0,0,0,0,0,0,0,0
Bolivia,1946,0,60,0,0,0,0,0,0,0,23,0
Bolivia,1946,0,26,0,0,0,0,0,0,0,0,0
Bolivia,1946,0,46,0,0,0,0,0,0,0,0,0
Bolivia,1946,0,64,0,0,0,0,0,0,0,0,0
Bolivia,1946,0,0,0,0,0,0,0,0,0,0,0
Bolivia,1946,0,0,95,0,0,0,0,0,0,60,0
Bolivia,1947,0,0,0,0,0,0,0,0,0,40,0
Bosnia and Herzegovina,1947,0,0,0,0,0,0,0,0,0,6,0
Bosnia and Herzegovina,1947,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,1947,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,1947,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,1947,0,0,0,4,0,0,0,0,0,0,0
Bosnia and Herzegovina,1947,0,0,0,0,1,0,0,0,0,0,0
Bosnia and Herzegovina,1947,0,3,0,0,2,0,0,0,0,0,0
Bosnia and Herzegovina,1947,0,26,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,1947,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,1947,0,1,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,1947,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,1947,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,1947,0,1,1,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,1947,0,0,0,1,0,0,0,0,0,0,0
Bosnia and Herzegovina,1947,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,1948,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,1948,0,0,0,0,4,0,0,0,0,0,0
Botswana,1948,0,0,0,0,0,0,0,0,0,0,0
Botswana,1948,0,0,0,0,0,0,0,0,0,0,0
Botswana,1948,0,0,0,0,0,0,0,0,0,0,0
Botswana,1948,0,0,0,0,0,0,0,0,0,0,0
Botswana,1948,0,0,0,0,0,0,0,0,0,0,0
Botswana,1948,0,0,0,0,0,0,0,0,0,0,0
Botswana,1948,0,0,0,0,0,0,0,0,0,0,0
Botswana,1948,0,0,0,0,0,0,0,0,0,0,0
Botswana,1948,0,0,0,0,0,0,0,0,0,0,0
Botswana,1948,0,0,0,0,0,0,0,0,0,0,0
Botswana,1948,0,0,0,0,0,0,0,0,0,0,0
Botswana,1948,0,0,0,0,0,0,0,0,0,0,0
Botswana,1948,0,0,0,0,0,0,0,0,0,0,0
Botswana,1948,0,8,0,0,0,0,0,0,0,0,0
Botswana,1948,0,20,0,0,0,0,0,0,0,0,0
Botswana,1948,0,3,0,0,0,0,0,0,0,0,0
Botswana,1948,0,0,0,0,0,0,0,0,0,0,0
Botswana,1948,0,0,0,0,0,0,0,0,0,0,0
Botswana,1948,0,0,0,0,0,0,0,0,0,0,0
Botswana,1948,0,12,0,0,0,0,0,0,0,0,0
Botswana,1948,0,0,0,0,0,0,0,0,0,0,0
Botswana,1948,0,0,0,0,0,0,0,0,0,0,0
Brazil,1948,0,172,0,0,0,0,0,0,0,0,0
Brazil,1948,0,62,0,10,0,0,0,0,0,0,0
Brazil,1948,0,26,0,0,0,0,0,0,0,0,0
Brazil,1949,0,300,0,0,0,0,0,0,0,0,0
Brazil,1949,20,143,0,0,0,0,0,0,0,13,0
Brazil,1949,0,101,0,22,0,0,0,0,0,0,0
Brazil,1949,0,107,0,0,0,0,0,0,0,0,0
Brazil,1949,0,655,0,0,77,0,0,0,0,0,0
Brazil,1949,0,0,0,0,0,0,0,0,0,0,0
Brazil,1949,0,13,0,0,0,0,0,0,0,0,0
Brazil,1949,0,7,0,0,0,0,0,0,0,25,0
Brazil,1949,0,85,0,13,0,0,0,0,0,0,0
Brazil,1949,0,17,0,0,0,0,0,0,0,87,0
Brazil,1949,0,135,0,4,0,0,0,0,0,0,0
Brazil,1949,0,47,0,2,0,0,0,0,0,0,0
